total apps: 1,,,,,,,,,,
Total number of requests: 33,,,,,,,,,,
Total number of GET requests: 33,,,,,,,,,,
Percentage of GET requests: 100.0%,,,,,,,,,,
Average number of requests per app: 33.0,,,,,,,,,,
Average number of GET requests per app: 33.0,,,,,,,,,,
Average number of expire requests: 18,,,,,,,,,,
Percentage of expire requests: 54.54545454545455%,,,,,,,,,,
Average number of expire requests per app: 18.0,,,,,,,,,,
Average data length per request: 5862.8421052631575,,,,,,,,,,
Exceptions: 0,,,,,,,,,,
,,,,,,,,,,
prefix,id,body,stmt,urlString,isDoOutput,length,cacheControl,expires,age,setCookie,,,
"I/System.out( 1686): URLConn","0","<com.startapp.android.publish.j.o: boolean a(android.content.Context,java.lang.String,java.util.Map,java.lang.StringBuilder)>","$r10 = virtualinvoke $r8.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://init.startappexchange.com/1.4/getadsmetadata?publisherId=109042741&productId=209020222&os=android&sdkVersion=3.3.1&packageId=yamayka.apps.BeautifulHairstyle&userAdvertisingId=73ebbf1f-6d54-4944-bef3-a8c0b54838e4&advertisingIdSource=DEVICE&model=SM-G9350&manufacturer=samsung&deviceVersion=19&locale=ja_US&inputLangs=en_US&isp=31016&ispName=T-Mobile&netOper=UiszMTs%3D%0A&ssid=MlcuRzQjMSk%3D%0A&bssid=IFk5RT0qNSlRIjotPzQkVkU%3D%0A&wfScanRes=NnNxZWlDV1AvNjsmNz0uKRU%2FKjYtNS4rWz02MCM%2BJDVFMT4pLTA4I10mITw9JS0z%0A&grid=WIFI&silev=4&cellSignalLevel=e106&wifiSignalLevel=4&wifiRssiLevel=-55&outsource=true&width=1280&height=720&density=1.5&sdkId=3&clientSessionId=95802b01-556f-4179-b923-7e631e642381&appVersion=1.6&appCode=6&totalSessions=0&daysSinceFirstSession=0&payingUser=false&paidAmount=0.0&reason=LAUNCH","false","Not found","max-age=0, no-cache, no-store","Fri, 13 Apr 2018 18:19:14 GMT","Not found","METADATA_PROFILE_ID=""; Domain=.startappexchange.com; Path=/"
"I/System.out( 1686): URLConn","1","<com.startapp.android.publish.j.o: boolean a(android.content.Context,java.lang.String,java.util.Map,java.lang.StringBuilder)>","$r10 = virtualinvoke $r8.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://www.startappexchange.com/1.4/trackdownload?publisherId=109042741&productId=209020222&os=android&sdkVersion=3.3.1&packageId=yamayka.apps.BeautifulHairstyle&userAdvertisingId=73ebbf1f-6d54-4944-bef3-a8c0b54838e4&advertisingIdSource=DEVICE&model=SM-G9350&manufacturer=samsung&deviceVersion=19&locale=ja_US&inputLangs=en_US&isp=31016&ispName=T-Mobile&netOper=UiszMTs%3D%0A&ssid=MlcuRzQjMSk%3D%0A&bssid=IFk5RT0qNSlRIjotPzQkVkU%3D%0A&wfScanRes=NnNxZWlDV1AvNjsmNz0uKRU%2FKjYtNS4rWz02MCM%2BJDVFMT4pLTA4I10mITw9JSwz%0A&grid=WIFI&silev=4&cellSignalLevel=e106&wifiSignalLevel=4&wifiRssiLevel=-55&outsource=true&width=1280&height=720&density=1.5&sdkId=3&clientSessionId=95802b01-556f-4179-b923-7e631e642381&appVersion=1.6&appCode=6&placement=INAPP_DOWNLOAD","false","0","max-age=0, no-cache, no-store","Fri, 13 Apr 2018 18:19:14 GMT","Not found","JSESSIONID=ED487A7616B76D728C667B7E7C4AE651; Path=/; HttpOnly"
"I/System.out( 1686): URLConn","2","<com.startapp.android.publish.j.o: boolean a(android.content.Context,java.lang.String,java.util.Map,java.lang.StringBuilder)>","$r10 = virtualinvoke $r8.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://www.startappexchange.com/1.4/gethtmlad?publisherId=109042741&productId=209020222&os=android&sdkVersion=3.3.1&packageId=yamayka.apps.BeautifulHairstyle&userAdvertisingId=73ebbf1f-6d54-4944-bef3-a8c0b54838e4&advertisingIdSource=DEVICE&model=SM-G9350&manufacturer=samsung&deviceVersion=19&locale=ja_US&inputLangs=en_US&isp=31016&ispName=T-Mobile&netOper=UiszMTs%3D%0A&ssid=MlcuRzQjMSk%3D%0A&bssid=IFk5RT0qNSlRIjotPzQkVkU%3D%0A&wfScanRes=NnNxZWlDV1AvNjsmNz0uKRU%2FKjYtNS4rWz02MCM%2BJDVFMT4pLTA4I10mITw9JSwz%0A&grid=WIFI&silev=4&cellSignalLevel=3&wifiSignalLevel=4&wifiRssiLevel=-55&outsource=true&width=1280&height=720&density=1.5&sdkId=3&clientSessionId=95802b01-556f-4179-b923-7e631e642381&appVersion=1.6&appCode=6&placement=INAPP_SPLASH&testMode=false&adsNumber=1&packageExclude=yamayka.apps.BeautifulHairstyle&offset=0&token=1523643554374-4-H4sIAAAAAAAAADMwGIzAiI666A0MB9JyYoPIhKauGAVDAZCYnSyIVEdk_h8amZlcMJq*Bj_gb0E9XNM7scXCYATEpIDhGm9kAgCdrWHDUAoAAA%23%23&engInclude=true&twoClicks=true&video=ENABLED&timeSinceSessionStart=488&adsDisplayed=0&hardwareAccelerated=true&dts=true&videoMode=INTERSTITIAL&downloadingMode=CACHE&contentAd=false&ts=1523643554838&afh=j508kfDe4wl0QCc%2BXzsVVg","false","Not found","max-age=0, no-cache, no-store","Fri, 13 Apr 2018 18:19:15 GMT","Not found","JSESSIONID=AEF1F1F8A2E74F5273044D4D04A568B7; Path=/; HttpOnly"
"I/System.out( 1686): URLConn","3","<com.startapp.android.publish.j.h: android.graphics.Bitmap a(java.lang.String)>","$r7 = virtualinvoke $r6.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://info.static.startappservice.com/InApp/resources/info_s.png","false","1287","Not found","Not found","Not found","Not found"
"I/System.out( 1686): URLConn","4","<com.startapp.android.publish.j.h: android.graphics.Bitmap a(java.lang.String)>","$r7 = virtualinvoke $r6.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://info.static.startappservice.com/InApp/resources/info_ex_l.png","false","3632","Not found","Not found","Not found","Not found"
"I/System.out( 1686): URLConn","5","<com.startapp.android.publish.j.h: android.graphics.Bitmap a(java.lang.String)>","$r7 = virtualinvoke $r6.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://info.static.startappservice.com/InApp/resources/info_l.png","false","1287","Not found","Not found","Not found","Not found"
"I/System.out( 1686): URLConn","6","<com.startapp.android.publish.j.h: android.graphics.Bitmap a(java.lang.String)>","$r7 = virtualinvoke $r6.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://info.static.startappservice.com/InApp/resources/info_ex_s.png","false","3632","Not found","Not found","Not found","Not found"
