total apps: 6,,,,,,,,,,
Total number of requests: 143,,,,,,,,,,
Total number of GET requests: 127,,,,,,,,,,
Percentage of GET requests: 88.81118881118881%,,,,,,,,,,
Average number of requests per app: 23.833333333333332,,,,,,,,,,
Average number of GET requests per app: 21.166666666666668,,,,,,,,,,
Average number of expire requests: 39,,,,,,,,,,
Percentage of expire requests: 27.272727272727273%,,,,,,,,,,
Average number of expire requests per app: 6.5,,,,,,,,,,
Average data length per request: 150058.56164383562,,,,,,,,,,
Exceptions: 0,,,,,,,,,,
,,,,,,,,,,
prefix,id,body,stmt,urlString,isDoOutput,length,cacheControl,expires,age,setCookie,,,
"I/System.out(13901): URLConn","0","<com.netqin.android.nqhttp.NqHttp: void a(java.net.HttpURLConnection)>","$r7 = virtualinvoke $r1.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://adplatform.nq.com/BOSS_CS_ADPlatform/adStrategy","true","298","Not found","Not found","Not found","Not found"
"I/System.out(13901): URLConn","1","<com.netqin.android.nqhttp.NqHttp: void a(java.net.HttpURLConnection)>","$r7 = virtualinvoke $r1.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://api.tumblr.com/v2/blog/nqlab.tumblr.com/posts/text?api_key=fuiKNFp9vQFvjLNvx4sUwti4Yb5yGutBN4Xh10LXZhhRKjWlV4","false","Not found","Not found","Not found","0","Not found"
"I/System.out(13901): URLConn","2","<com.easyxapp.common.http.a: void a()>","$r28 = virtualinvoke $r2.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://xp-krapp.easyxapp.com/BOSS_CS_KR_SDK/kr","true","130","no-cache","0","Not found","Not found"
"I/System.out(13901): URLConn","3","<com.easyxapp.common.http.a: void a()>","$r28 = virtualinvoke $r2.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://xp-krapp.easyxapp.com/BOSS_CS_KR_SDK/check","true","124","no-cache","0","Not found","Not found"
