total apps: 15,,,,,,,,,,
Total number of requests: 78,,,,,,,,,,
Total number of GET requests: 66,,,,,,,,,,
Percentage of GET requests: 84.61538461538461%,,,,,,,,,,
Average number of requests per app: 5.2,,,,,,,,,,
Average number of GET requests per app: 4.4,,,,,,,,,,
Average number of expire requests: 9,,,,,,,,,,
Percentage of expire requests: 11.538461538461538%,,,,,,,,,,
Average number of expire requests per app: 0.6,,,,,,,,,,
Average data length per request: 6226.954545454545,,,,,,,,,,
Exceptions: 0,,,,,,,,,,
,,,,,,,,,,
prefix,id,body,stmt,urlString,isDoOutput,length,cacheControl,expires,age,setCookie,,,
"I/System.out(24754): URLConn","0","<com.facebook.Response: java.util.List fromHttpConnection(java.net.HttpURLConnection,com.facebook.RequestBatch)>","$r11 = virtualinvoke $r0.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://graph.facebook.com/133638806830529?fields=supports_attribution%2Csupports_implicit_sdk_logging&format=json&sdk=android","false","89","private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT","Not found","Not found"
"I/System.out(24754): URLConn","1","<com.facebook.Response: java.util.List fromHttpConnection(java.net.HttpURLConnection,com.facebook.RequestBatch)>","$r11 = virtualinvoke $r0.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://graph.facebook.com/133638806830529?fields=supports_attribution%2Csupports_implicit_sdk_logging&format=json&sdk=android","false","89","private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT","Not found","Not found"
"I/System.out(24823): URLConn","0","<com.facebook.Response: java.util.List fromHttpConnection(java.net.HttpURLConnection,com.facebook.RequestBatch)>","$r11 = virtualinvoke $r0.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://graph.facebook.com/133638806830529?fields=supports_attribution%2Csupports_implicit_sdk_logging&format=json&sdk=android","false","89","private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT","Not found","Not found"
"I/System.out(24823): URLConn","1","<com.facebook.Response: java.util.List fromHttpConnection(java.net.HttpURLConnection,com.facebook.RequestBatch)>","$r11 = virtualinvoke $r0.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://graph.facebook.com/133638806830529?fields=supports_attribution%2Csupports_implicit_sdk_logging&format=json&sdk=android","false","89","private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT","Not found","Not found"
"I/System.out(24892): URLConn","0","<com.facebook.Response: java.util.List fromHttpConnection(java.net.HttpURLConnection,com.facebook.RequestBatch)>","$r11 = virtualinvoke $r0.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://graph.facebook.com/133638806830529?fields=supports_attribution%2Csupports_implicit_sdk_logging&format=json&sdk=android","false","89","private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT","Not found","Not found"
"I/System.out(24892): URLConn","1","<com.facebook.Response: java.util.List fromHttpConnection(java.net.HttpURLConnection,com.facebook.RequestBatch)>","$r11 = virtualinvoke $r0.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://graph.facebook.com/133638806830529?fields=supports_attribution%2Csupports_implicit_sdk_logging&format=json&sdk=android","false","89","private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT","Not found","Not found"
"I/System.out(25331): URLConn","0","<com.flurry.sdk.kl: void r()>","$r23 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://data.flurry.com/aap.do","true","Not found","Not found","Not found","0","Not found"
"I/System.out(25331): URLConn","1","<com.tapjoy.TapjoyURLConnection: com.tapjoy.TapjoyHttpURLResponse getResponseFromURL(java.lang.String,java.lang.String,int,boolean)>","$r16 = virtualinvoke $r20.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://ws.tapjoyads.com/videos?session_id=8ceadae86c19e5539183033a56a3f4f5bc803f1dec627bd6b252cadae88b6d8d&carrier_country_code=US&device_type=android&verifier=49585729c94f9869b566d61da33ff5315b64101182b4688df82029f8f4cc91c1&app_version=2.4.1&library_revision=955d236&plugin=native&connection_type=wifi&timestamp=1523681428&mobile_network_code=16&language_code=ja&android_id=3ace0108121e3573&device_name=SM-G9350&install_id=cd4aa75ecfadb9d4767f61291752a0b5c56ac3c4c29ce4eb49f0f92be8ba0a78&device_location=false&carrier_name=T-Mobile&bridge_version=1.0.6&device_manufacturer=samsung&platform=android&library_version=10.1.1&udid=357753043172223&country_code=US&os_version=4.4.2&mac_address=ace0108121e3&sdk_type=event&screen_layout_size=3&mobile_country_code=310&store_view=true&app_id=bbce3c44-0e40-4caf-99af-7aeb1a0e64c7&screen_density=240&display_multiplier=1.0","false","67","Not found","Not found","9220914","Not found"
