total apps: 13,,,,,,,,,,
Total number of requests: 33,,,,,,,,,,
Total number of GET requests: 22,,,,,,,,,,
Percentage of GET requests: 66.66666666666667%,,,,,,,,,,
Average number of requests per app: 2.5384615384615383,,,,,,,,,,
Average number of GET requests per app: 1.6923076923076923,,,,,,,,,,
Average number of expire requests: 12,,,,,,,,,,
Percentage of expire requests: 36.36363636363637%,,,,,,,,,,
Average number of expire requests per app: 0.9230769230769231,,,,,,,,,,
Average data length per request: 84.5,,,,,,,,,,
Exceptions: 0,,,,,,,,,,
,,,,,,,,,,
prefix,id,body,stmt,urlString,isDoOutput,length,cacheControl,expires,age,setCookie,,,
"I/System.out( 5308): URLConn","0","<com.cloudmosa.lemon_java.URLFetcher: void d()>","$r14 = virtualinvoke $r5.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://www.flashbrowser.com/wifisignin.htm","false","Not found","max-age=1200, must-revalidate, proxy-revalidate","Not found","0","Not found"
"I/System.out( 5308): URLConn","1","<com.cloudmosa.lemon_java.URLFetcher: void d()>","$r14 = virtualinvoke $r5.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://en.wikipedia.org","false","0","s-maxage=1200, must-revalidate, max-age=0","Not found","922","GeoIP=US:CA:Los_Angeles:34.03:-118.28:v4; Path=/; secure; Domain=.wikipedia.org"
"I/System.out( 5308): URLConn","2","<com.cloudmosa.lemon_java.URLFetcher: void d()>","$r14 = virtualinvoke $r5.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://gd8.cloudmosa.net/dispatch/?v=3&pv=33&pr=&gi=&ct=lemon_pf&nocache=1&did=B8E83781FEE90381B0914769449D75E8&cv=4.8.0.2965","false","Not found","Not found","Not found","Not found","Not found"
"I/System.out( 5308): URLConn","3","<com.cloudmosa.lemon_java.URLFetcher: void d()>","$r14 = virtualinvoke $r5.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://gd10.cloudmosa.net/dispatch/?v=3&pv=33&pr=&gi=&ct=lemon_pf&nocache=1&did=B8E83781FEE90381B0914769449D75E8&cv=4.8.0.2965","false","Not found","Not found","Not found","Not found","Not found"
"I/System.out( 5308): URLConn","4","<com.cloudmosa.lemon_java.URLFetcher: void d()>","$r14 = virtualinvoke $r5.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://gd7.cloudmosa.net/dispatch/?v=3&pv=33&pr=&gi=&ct=lemon_pf&nocache=1&did=B8E83781FEE90381B0914769449D75E8&cv=4.8.0.2965","false","Not found","Not found","Not found","Not found","Not found"
"I/System.out( 5308): URLConn","5","<com.cloudmosa.lemon_java.URLFetcher: void d()>","$r14 = virtualinvoke $r5.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://pivot-ha1.cloudmosa.net/api/pid_gen.php","false","Not found","Not found","Not found","Not found","Not found"
"I/System.out( 5308): URLConn","6","<com.cloudmosa.lemon_java.URLFetcher: void d()>","$r14 = virtualinvoke $r5.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://pivot-ha2.cloudmosa.net/auto_gears.php?did=B8E83781FEE90381B0914769449D75E8&ct=lemon_pf&v=4.8.0.2965&manufacturer=samsung&model=sm-g9350","false","Not found","Not found","Not found","Not found","Not found"
"I/System.out( 8761): URLConn","0","<com.tencent.smtt.utils.f: java.lang.String a(java.net.HttpURLConnection,com.tencent.smtt.utils.f$a,boolean)>","$r2 = virtualinvoke $r0.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://log.tbs.qq.com/ajax?c=dl&k=2a0ecbdbd3f9950348bf8fae730ac299","true","7","Not found","Not found","Not found","Not found"
"I/System.out( 8761): URLConn","1","<com.tencent.smtt.utils.f: java.lang.String a(java.net.HttpURLConnection,com.tencent.smtt.utils.f$a,boolean)>","$r2 = virtualinvoke $r0.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://log.tbs.qq.com/ajax?c=dl&k=2a0ecbdbd3f9950348bf8fae730ac299","true","7","Not found","Not found","Not found","Not found"
"I/System.out(10653): URLConn","0","<io.fabric.sdk.android.services.network.HttpRequest: java.io.InputStream stream()>","$r2 = virtualinvoke $r3.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://settings.crashlytics.com/spi/v2/platforms/android/apps/com.tracfone.straighttalk.myaccount/settings?instance=148591ab63992d6dbd401673546e9eae64a9b391&source=1&build_version=2203&icon_hash=1834bb5e50da0692e91184537b86ef51fe929690&display_version=R3.0.13","false","Not found","Not found","Not found","Not found","Not found"
"I/System.out(10653): URLConn","1","<com.urbanairship.http.Request: com.urbanairship.http.Response execute()>","$r18 = virtualinvoke $r8.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://device-api.urbanairship.com/api/channels/","true","63","Not found","Not found","Not found","Not found"
"I/System.out(10653): URLConn","2","<com.urbanairship.http.Request: com.urbanairship.http.Response execute()>","$r18 = virtualinvoke $r8.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://device-api.urbanairship.com/api/user/","true","397","no-cache, no-store, must revalidate","Not found","Not found","Not found"
"I/System.out(10653): URLConn","3","<com.urbanairship.http.Request: com.urbanairship.http.Response execute()>","$r18 = virtualinvoke $r8.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://combine.urbanairship.com/warp9/","true","Not found","max-age=0, no-cache, no-store","Tue, 17 Apr 2018 06:23:06 GMT","Not found","Not found"
"I/System.out(10653): URLConn","4","<com.urbanairship.http.Request: com.urbanairship.http.Response execute()>","$r18 = virtualinvoke $r8.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://device-api.urbanairship.com/api/user/ltR0PZfaTIuazSlizQxVrQ/messages/","false","Not found","no-cache, no-store, must revalidate","Not found","Not found","Not found"
"I/System.out(10653): URLConn","5","<com.facebook.GraphResponse: java.util.List fromHttpConnection(java.net.HttpURLConnection,com.facebook.GraphRequestBatch)>","$r5 = virtualinvoke $r0.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://graph.facebook.com/v2.6/541789772629951?fields=supports_implicit_sdk_logging%2Cgdpv4_nux_content%2Cgdpv4_nux_enabled%2Cgdpv4_chrome_custom_tabs_enabled%2Candroid_dialog_configs%2Candroid_sdk_error_categories%2Capp_events_session_timeout&format=json&sdk=android","false","Not found","private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT","Not found","Not found"
"I/System.out(11037): URLConn","0","<io.fabric.sdk.android.services.network.HttpRequest: java.io.InputStream stream()>","$r2 = virtualinvoke $r3.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://settings.crashlytics.com/spi/v2/platforms/android/apps/com.tracfone.tracfone.myaccount/settings?instance=527e34ac8bb40615ac17a0befab2a8ee38354049&source=1&build_version=2203&icon_hash=c512d26aa9c2138e41faf6f2cdd6fe2adbb8f7e6&display_version=R3.0.13","false","Not found","Not found","Not found","Not found","Not found"
"I/System.out(11037): URLConn","1","<com.facebook.GraphResponse: java.util.List fromHttpConnection(java.net.HttpURLConnection,com.facebook.GraphRequestBatch)>","$r5 = virtualinvoke $r0.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://graph.facebook.com/v2.6/1551879931730325?fields=supports_implicit_sdk_logging%2Cgdpv4_nux_content%2Cgdpv4_nux_enabled%2Cgdpv4_chrome_custom_tabs_enabled%2Candroid_dialog_configs%2Candroid_sdk_error_categories%2Capp_events_session_timeout&format=json&sdk=android","false","Not found","private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT","Not found","Not found"
