total apps: 13,,,,,,,,,,
Total number of requests: 84,,,,,,,,,,
Total number of GET requests: 35,,,,,,,,,,
Percentage of GET requests: 41.666666666666664%,,,,,,,,,,
Average number of requests per app: 6.461538461538462,,,,,,,,,,
Average number of GET requests per app: 2.6923076923076925,,,,,,,,,,
Average number of expire requests: 52,,,,,,,,,,
Percentage of expire requests: 61.904761904761905%,,,,,,,,,,
Average number of expire requests per app: 4.0,,,,,,,,,,
Average data length per request: 5424.783333333334,,,,,,,,,,
Exceptions: 0,,,,,,,,,,
,,,,,,,,,,
prefix,id,body,stmt,urlString,isDoOutput,length,cacheControl,expires,age,setCookie,,,
"I/System.out( 2255): URLConn","0","<cmn.s: cmn.s$a b(java.lang.String,byte[],boolean)>","$r18 = virtualinvoke $r7.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://applift-b.apptornado.com/api/pb?action=ba","true","1606","Not found","Not found","Not found","__cfduid=dea5bfef42846871c116f875a53833f871523643597; expires=Sat, 13-Apr-19 18:19:57 GMT; path=/; domain=.apptornado.com; HttpOnly"
"I/System.out( 2255): URLConn","1","<cmn.s: cmn.s$a b(java.lang.String,byte[],boolean)>","$r18 = virtualinvoke $r7.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://lh3.googleusercontent.com/wT-K3K4swrrmeRoDaM8pWR8e_1NFSNBzPgo0jv6iX6L6FA71voMtjOIF3VbQtSzzQwdWDM1uc6QxqWDko4TRtg=s96","false","24113","public, max-age=86400, no-transform","Sat, 14 Apr 2018 05:17:09 GMT","593","Not found"
"I/System.out( 2255): URLConn","2","<cmn.s: cmn.s$a b(java.lang.String,byte[],boolean)>","$r18 = virtualinvoke $r7.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://applift-b.apptornado.com/api/pb?action=ev","true","34","Not found","Not found","Not found","Not found"
"I/System.out( 2668): URLConn","0","<a.a.do: org.json.JSONObject a(java.net.URLConnection)>","$r4 = virtualinvoke $r0.<java.net.URLConnection: java.io.InputStream getInputStream()>()","https://api.crittercism.com/android_v2/handle_app_loads","true","Not found","Not found","Not found","Not found","Not found"
