total apps: 9,,,,,,,,,,
Total number of requests: 221,,,,,,,,,,
Total number of GET requests: 189,,,,,,,,,,
Percentage of GET requests: 85.52036199095022%,,,,,,,,,,
Average number of requests per app: 24.555555555555557,,,,,,,,,,
Average number of GET requests per app: 21.0,,,,,,,,,,
Average number of expire requests: 56,,,,,,,,,,
Percentage of expire requests: 25.339366515837103%,,,,,,,,,,
Average number of expire requests per app: 6.222222222222222,,,,,,,,,,
Average data length per request: 4136.634730538922,,,,,,,,,,
Exceptions: 0,,,,,,,,,,
,,,,,,,,,,
prefix,id,body,stmt,urlString,isDoOutput,length,cacheControl,expires,age,setCookie,,,
"I/System.out(27998): URLConn","0","<io.fabric.sdk.android.services.network.HttpRequest: java.io.InputStream a()>","$r2 = virtualinvoke $r1.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://settings.crashlytics.com/spi/v2/platforms/android/apps/com.apptool.weather.free/settings?instance=386019b2234259c5f265f356bac13fe97a6c53c4&source=1&build_version=1&icon_hash=069220e1370b5344c599072b08d2fb2d2dd108c2&display_version=1.0.0","false","Not found","Not found","Not found","Not found","Not found"
"I/System.out(28036): URLConn","0","<io.fabric.sdk.android.services.network.HttpRequest: java.io.InputStream a()>","$r2 = virtualinvoke $r1.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://settings.crashlytics.com/spi/v2/platforms/android/apps/com.apptool.weather.free/settings?instance=386019b2234259c5f265f356bac13fe97a6c53c4&source=1&build_version=1&icon_hash=069220e1370b5344c599072b08d2fb2d2dd108c2&display_version=1.0.0","false","Not found","Not found","Not found","Not found","Not found"
"I/System.out(28502): URLConn","0","<com.admarvel.android.ads.Utils: void getViewPort(android.content.Context)>","$r6 = virtualinvoke $r5.<java.net.URLConnection: java.io.InputStream getInputStream()>()","http://admarvel.s3.amazonaws.com/sdk/admarvel_android_sdk_dynamic_viewport.js","false","0","Not found","Not found","Not found","Not found"
"I/System.out(29711): URLConn","0","<com.appodeal.ads.p$b: org.json.JSONObject a(java.lang.Void[])>","$r54 = virtualinvoke $r43.<java.net.URLConnection: java.io.InputStream getInputStream()>()","https://api.appodeal.com:443/get","true","Not found","max-age=0, private, must-revalidate","Not found","Not found","__cfduid=dffb2522a9bfef9600bc20b3a22cb05a21523652088; expires=Sat, 13-Apr-19 20:41:28 GMT; path=/; domain=.appodeal.com; HttpOnly"
