total apps: 9,,,,,,,,,,
Total number of requests: 46,,,,,,,,,,
Total number of GET requests: 11,,,,,,,,,,
Percentage of GET requests: 23.91304347826087%,,,,,,,,,,
Average number of requests per app: 5.111111111111111,,,,,,,,,,
Average number of GET requests per app: 1.2222222222222223,,,,,,,,,,
Average number of expire requests: 25,,,,,,,,,,
Percentage of expire requests: 54.34782608695652%,,,,,,,,,,
Average number of expire requests per app: 2.7777777777777777,,,,,,,,,,
Average data length per request: 46.09090909090909,,,,,,,,,,
Exceptions: 0,,,,,,,,,,
,,,,,,,,,,
prefix,id,body,stmt,urlString,isDoOutput,length,cacheControl,expires,age,setCookie,,,
"I/System.out(16194): URLConn","0","<a.b.a.a.a.e.d: java.io.InputStream g()>","$r2 = virtualinvoke $r1.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://settings.crashlytics.com/spi/v2/platforms/android/apps/com.fsp.android.g/settings?instance=207fe11235102b09018926377813a0cc4bb05c7a&source=1&build_version=159110&icon_hash=07b8bc4a31f947675bb5af1b42a7846f1182d4af&display_version=12.7.0","false","Not found","Not found","Not found","Not found","Not found"
"I/System.out(16163): URLConn","0","<a.a.b.s: a.a.b.ah a(org.json.JSONObject,java.lang.String,java.lang.String,int,int,boolean)>","$r25 = virtualinvoke $r18.<javax.net.ssl.HttpsURLConnection: java.io.InputStream getInputStream()>()","https://api.branch.io/v1/install","true","290","Not found","Not found","Not found","Not found"
"I/System.out(16163): URLConn","1","<a.b.a.a.a.e.d: java.io.InputStream g()>","$r2 = virtualinvoke $r1.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://settings.crashlytics.com/spi/v2/platforms/android/apps/com.fsp.android.g/settings?instance=207fe11235102b09018926377813a0cc4bb05c7a&source=1&build_version=159110&icon_hash=07b8bc4a31f947675bb5af1b42a7846f1182d4af&display_version=12.7.0","false","Not found","Not found","Not found","Not found","Not found"
"I/System.out(16163): URLConn","2","<com.appsflyer.i: java.lang.String a(java.lang.String[])>","$r13 = virtualinvoke $r8.<javax.net.ssl.HttpsURLConnection: java.io.InputStream getInputStream()>()","https://stats.appsflyer.com/stats","true","0","Not found","Not found","Not found","Not found"
"I/System.out(16163): URLConn","3","<com.flurry.sdk.kp: void r()>","$r23 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://data.flurry.com/aap.do","true","Not found","Not found","Not found","0","Not found"
