total apps: 9,,,,,,,,,,
Total number of requests: 158,,,,,,,,,,
Total number of GET requests: 145,,,,,,,,,,
Percentage of GET requests: 91.77215189873418%,,,,,,,,,,
Average number of requests per app: 17.555555555555557,,,,,,,,,,
Average number of GET requests per app: 16.11111111111111,,,,,,,,,,
Average number of expire requests: 65,,,,,,,,,,
Percentage of expire requests: 41.139240506329116%,,,,,,,,,,
Average number of expire requests per app: 7.222222222222222,,,,,,,,,,
Average data length per request: 67336.81578947368,,,,,,,,,,
Exceptions: 0,,,,,,,,,,
,,,,,,,,,,
prefix,id,body,stmt,urlString,isDoOutput,length,cacheControl,expires,age,setCookie,,,
"I/System.out( 3418): URLConn","0","<com.tealium.internal.d$1: void run()>","$r18 = virtualinvoke $r6.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://tags.tiqcdn.com/utag/brinker/mobileapp/prod/mobile.html?platform=android&device_os_version=4.4.2&library_version=5.0.1","false","718","Not found","Not found","Not found","Not found"
"I/System.out( 3736): URLConn","0","<com.cg.android.countdown.WebServiceClient: java.lang.String sendReceive(java.lang.String,java.lang.String)>","$r9 = virtualinvoke $r5.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://52.3.172.40/DynamicAppSetting/api/PlatformSetting/GetSetting","true","96","no-cache","-1","Not found","Not found"
"I/System.out( 3736): URLConn","1","<com.fyber.utils.a: java.io.InputStream c(java.net.HttpURLConnection)>","$r2 = virtualinvoke $r1.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://service.sponsorpay.com/installs/v2?uid=d97468aab4b0207ac3d3c856fd10f51f3c8fd648&platform=android&client=sdk&sdk_features=MPI%2CVPL%2CJUD&screen_width=1280&app_version=5.1.16322-1128283&sdk_version=8.3.1&appid=38443&os_version=4.4.2&google_ad_id=73ebbf1f-6d54-4944-bef3-a8c0b54838e4&google_ad_id_limited_tracking_enabled=false&network_connection_type=wifi&manufacturer=samsung&phone_version=samsung_SM-G9350&language=ja_US&screen_density_y=72.0&screen_density_x=72.0&app_bundle_name=com.cg.android.countdown&carrier_country=US&carrier_name=T-Mobile&screen_height=720","false","Not found","no-cache","Not found","Not found","Not found"
"I/System.out( 3736): URLConn","2","<com.fyber.utils.a: java.io.InputStream c(java.net.HttpURLConnection)>","$r2 = virtualinvoke $r1.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://engine.fyber.com/video-cache?uid=d97468aab4b0207ac3d3c856fd10f51f3c8fd648&platform=android&client=sdk&sdk_features=MPI%2CVPL%2CJUD&app_version=5.1.16322-1128283&sdk_version=8.3.1&appid=38443&os_version=4.4.2&google_ad_id=73ebbf1f-6d54-4944-bef3-a8c0b54838e4&google_ad_id_limited_tracking_enabled=false&network_connection_type=wifi&manufacturer=samsung&phone_version=samsung_SM-G9350&language=ja_US&app_bundle_name=com.cg.android.countdown&carrier_country=US&carrier_name=T-Mobile","false","Not found","no-cache","Not found","Not found","Not found"
"I/System.out( 3736): URLConn","3","<com.fyber.utils.a: java.io.InputStream c(java.net.HttpURLConnection)>","$r2 = virtualinvoke $r1.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://engine.sponsorpay.com/sdk-config?uid=d97468aab4b0207ac3d3c856fd10f51f3c8fd648&platform=android&client=sdk&sdk_features=MPI%2CVPL%2CJUD&app_version=5.1.16322-1128283&sdk_version=8.3.1&appid=38443&os_version=4.4.2&google_ad_id=73ebbf1f-6d54-4944-bef3-a8c0b54838e4&timestamp=1523685947&google_ad_id_limited_tracking_enabled=false&network_connection_type=wifi&manufacturer=samsung&phone_version=samsung_SM-G9350&language=ja_US&app_bundle_name=com.cg.android.countdown&carrier_country=US&carrier_name=T-Mobile&signature=d960fb6b8b6222136d46987851e7b89feb95109d","false","Not found","Not found","Not found","Not found","Not found"
"I/System.out( 3736): URLConn","4","<com.fyber.utils.l: java.io.InputStream c(java.net.HttpURLConnection)>","$r2 = virtualinvoke $r1.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://appengage-video.fyber.com/campaign_videos/91141/processed/2deef22d-db39-478c-994b-891402e7d191.mp4","false","2176602","Not found","Not found","Not found","Not found"
"I/System.out( 3736): URLConn","5","<com.fyber.utils.l: java.io.InputStream c(java.net.HttpURLConnection)>","$r2 = virtualinvoke $r1.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://appengage-video.fyber.com/campaign_videos/91140/processed/bdf14004-3421-4981-a6c1-c071f701cd24.mp4","false","2149499","Not found","Not found","Not found","Not found"
"I/System.out( 3736): URLConn","6","<com.flurry.sdk.ij: void n()>","$r22 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://data.flurry.com/aap.do","true","Not found","Not found","Not found","0","Not found"
"I/System.out( 3798): URLConn","0","<com.flurry.sdk.ij: void n()>","$r22 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://data.flurry.com/aap.do","true","Not found","Not found","Not found","0","Not found"
"I/System.out( 4032): URLConn","0","<io.fabric.sdk.android.services.network.HttpRequest: java.io.InputStream stream()>","$r2 = virtualinvoke $r3.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://settings.crashlytics.com/spi/v2/platforms/android/apps/com.greatclips.android/settings?instance=315b03a45d57f22ad346909c33f92a6c808ddce5&source=1&build_version=3019&icon_hash=058ec03d8402080a681316481cab1db21a4e61ff&display_version=3.0","false","Not found","Not found","Not found","Not found","Not found"
"I/System.out( 4032): URLConn","1","<com.urbanairship.http.Request: com.urbanairship.http.Response execute()>","$r18 = virtualinvoke $r8.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://device-api.urbanairship.com/api/channels/","true","63","Not found","Not found","Not found","Not found"
"I/System.out( 4032): URLConn","2","<com.urbanairship.http.Request: com.urbanairship.http.Response execute()>","$r18 = virtualinvoke $r8.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://combine.urbanairship.com/warp9/","true","Not found","max-age=0, no-cache, no-store","Sat, 14 Apr 2018 06:06:53 GMT","Not found","Not found"
"I/System.out( 4032): URLConn","3","<com.urbanairship.http.Request: com.urbanairship.http.Response execute()>","$r18 = virtualinvoke $r8.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://device-api.urbanairship.com/api/named_users/disassociate","true","11","Not found","Not found","Not found","Not found"
"I/System.out( 4341): OkHttpP","12","<okhttp3.RealCall: okhttp3.Response getResponseWithInterceptorChain()>","$r13 = interfaceinvoke $r1.<okhttp3.Interceptor$Chain: okhttp3.Response proceed(okhttp3.Request)>($r4)","https://api.hm.com/gb/en/authenticate/isloggedin","GET","[820]","[no-store, no-cache, must-revalidate, proxy-revalidate, post-check=0, pre-check=0]","[Thu, 01 Jan 1970 00:00:00 GMT]","[]","[dtCookie=1673A9BC72A1C8AA2A2E6CB651AE2933|QVBJfDE; Path=/; Domain=.hm.com, hmonline05-odd=3005937930.20736.0000; expires=Sat, 14-Apr-2018 07:12:14 GMT; path=/; Httponly; Secure]",""
"I/System.out( 4341): OkHttpE","13","<com.hm.scom.AbstractHmRequest: com.hm.scom.HmResponse execute()>","$r6 = interfaceinvoke $r5.<okhttp3.Call: okhttp3.Response execute()>()","https://api.hm.com/gb/en/authenticate/isloggedin","GET","[820]","[no-store, no-cache, must-revalidate, proxy-revalidate, post-check=0, pre-check=0]","[Thu, 01 Jan 1970 00:00:00 GMT]","[]","[dtCookie=1673A9BC72A1C8AA2A2E6CB651AE2933|QVBJfDE; Path=/; Domain=.hm.com, hmonline05-odd=3005937930.20736.0000; expires=Sat, 14-Apr-2018 07:12:14 GMT; path=/; Httponly; Secure]",""
"I/System.out( 4341): OkHttpP","14","<okhttp3.internal.cache.CacheInterceptor: okhttp3.Response intercept(okhttp3.Interceptor$Chain)>","$r11 = interfaceinvoke $r1.<okhttp3.Interceptor$Chain: okhttp3.Response proceed(okhttp3.Request)>($r4)","https://api.hm.com/gb/en/authenticate/isloggedin","GET","[820]","[no-store, no-cache, must-revalidate, proxy-revalidate, post-check=0, pre-check=0]","[Thu, 01 Jan 1970 00:00:00 GMT]","[]","[dtCookie=F7A3DCC5606554CBE86EBCCA95244649|QVBJfDE; Path=/; Domain=.hm.com, hmonline05-odd=3056269578.20736.0000; expires=Sat, 14-Apr-2018 07:12:14 GMT; path=/; Httponly; Secure]",""
"I/System.out( 4341): OkHttpP","16","<com.hm.scom.SiteErrorInterceptor: okhttp3.Response intercept(okhttp3.Interceptor$Chain)>","$r5 = interfaceinvoke $r1.<okhttp3.Interceptor$Chain: okhttp3.Response proceed(okhttp3.Request)>($r4)","https://api.hm.com/gb/en/authenticate/isloggedin","GET","[820]","[no-store, no-cache, must-revalidate, proxy-revalidate, post-check=0, pre-check=0]","[Thu, 01 Jan 1970 00:00:00 GMT]","[]","[dtCookie=F7A3DCC5606554CBE86EBCCA95244649|QVBJfDE; Path=/; Domain=.hm.com, hmonline05-odd=3056269578.20736.0000; expires=Sat, 14-Apr-2018 07:12:14 GMT; path=/; Httponly; Secure]",""
"I/System.out( 4341): OkHttpP","17","<com.hm.scom.RetryInterceptor: okhttp3.Response intercept(okhttp3.Interceptor$Chain)>","$r7 = interfaceinvoke $r1.<okhttp3.Interceptor$Chain: okhttp3.Response proceed(okhttp3.Request)>($r4)","https://api.hm.com/gb/en/authenticate/isloggedin","GET","[820]","[no-store, no-cache, must-revalidate, proxy-revalidate, post-check=0, pre-check=0]","[Thu, 01 Jan 1970 00:00:00 GMT]","[]","[dtCookie=F7A3DCC5606554CBE86EBCCA95244649|QVBJfDE; Path=/; Domain=.hm.com, hmonline05-odd=3056269578.20736.0000; expires=Sat, 14-Apr-2018 07:12:14 GMT; path=/; Httponly; Secure]",""
"I/System.out( 4341): OkHttpP","26","<com.hm.scom.SiteErrorInterceptor: okhttp3.Response intercept(okhttp3.Interceptor$Chain)>","$r5 = interfaceinvoke $r1.<okhttp3.Interceptor$Chain: okhttp3.Response proceed(okhttp3.Request)>($r4)","http://api.hm.com/za/en/property","GET","[13058]","[max-age=60, post-check=60]","[]","[]","[hmonline01-odd=2922051850.20736.0000; expires=Sat, 14-Apr-2018 07:12:14 GMT; path=/; Httponly, akavpau_www_other=1523686334~id=13c82becd9427b0a7e4169c4a601df0d; Path=/]",""
"I/System.out( 4341): OkHttpE","34","<com.hm.scom.AbstractHmRequest: com.hm.scom.HmResponse execute()>","$r6 = interfaceinvoke $r5.<okhttp3.Call: okhttp3.Response execute()>()","http://api.hm.com/za/en/property","GET","[13058]","[max-age=60, post-check=60]","[]","[]","[hmonline01-odd=2922051850.20736.0000; expires=Sat, 14-Apr-2018 07:12:14 GMT; path=/; Httponly, akavpau_www_other=1523686334~id=13c82becd9427b0a7e4169c4a601df0d; Path=/]",""
"I/System.out( 4341): OkHttpP","39","<com.hm.scom.RedirectInterceptor: okhttp3.Response intercept(okhttp3.Interceptor$Chain)>","$r2 = interfaceinvoke $r1.<okhttp3.Interceptor$Chain: okhttp3.Response proceed(okhttp3.Request)>($r3)","http://api.hm.com/cn/en/property/ANDROID","GET","[340291]","[max-age=60, post-check=60]","[]","[]","[]",""
"I/System.out( 4341): OkHttpP","40","<okhttp3.RealCall: okhttp3.Response getResponseWithInterceptorChain()>","$r13 = interfaceinvoke $r1.<okhttp3.Interceptor$Chain: okhttp3.Response proceed(okhttp3.Request)>($r4)","http://api.hm.com/cn/en/property/ANDROID","GET","[340291]","[max-age=60, post-check=60]","[]","[]","[]",""
"I/System.out( 4341): OkHttpP","42","<okhttp3.internal.cache.CacheInterceptor: okhttp3.Response intercept(okhttp3.Interceptor$Chain)>","$r11 = interfaceinvoke $r1.<okhttp3.Interceptor$Chain: okhttp3.Response proceed(okhttp3.Request)>($r4)","http://api.hm.com/cn/en/property/ANDROID","GET","[340291]","[max-age=60, post-check=60]","[]","[]","[]",""
"I/System.out( 4341): OkHttpP","43","<okhttp3.internal.http.BridgeInterceptor: okhttp3.Response intercept(okhttp3.Interceptor$Chain)>","$r12 = interfaceinvoke $r1.<okhttp3.Interceptor$Chain: okhttp3.Response proceed(okhttp3.Request)>($r11)","http://api.hm.com/cn/en/property/ANDROID","GET","[340291]","[max-age=60, post-check=60]","[]","[]","[]",""
"I/System.out( 4341): OkHttpP","44","<com.hm.scom.SiteErrorInterceptor: okhttp3.Response intercept(okhttp3.Interceptor$Chain)>","$r5 = interfaceinvoke $r1.<okhttp3.Interceptor$Chain: okhttp3.Response proceed(okhttp3.Request)>($r4)","http://api.hm.com/cn/en/property/ANDROID","GET","[340291]","[max-age=60, post-check=60]","[]","[]","[]",""
"I/System.out( 4341): OkHttpP","45","<com.hm.scom.RetryInterceptor: okhttp3.Response intercept(okhttp3.Interceptor$Chain)>","$r7 = interfaceinvoke $r1.<okhttp3.Interceptor$Chain: okhttp3.Response proceed(okhttp3.Request)>($r4)","http://api.hm.com/cn/en/property/ANDROID","GET","[340291]","[max-age=60, post-check=60]","[]","[]","[]",""
"I/System.out( 4341): OkHttpP","46","<com.hm.scom.RedirectInterceptor: okhttp3.Response intercept(okhttp3.Interceptor$Chain)>","$r2 = interfaceinvoke $r1.<okhttp3.Interceptor$Chain: okhttp3.Response proceed(okhttp3.Request)>($r3)","http://api.hm.com/cn/en/property/ANDROID","GET","[340291]","[max-age=60, post-check=60]","[]","[]","[]",""
"I/System.out( 4341): OkHttpP","49","<okhttp3.internal.cache.CacheInterceptor: okhttp3.Response intercept(okhttp3.Interceptor$Chain)>","$r11 = interfaceinvoke $r1.<okhttp3.Interceptor$Chain: okhttp3.Response proceed(okhttp3.Request)>($r4)","http://api.hm.com/v2/cn/en/navigation/area?deviceType=ANDROID","GET","[1100]","[max-age=60, post-check=60]","[]","[]","[ak_bmsc=8D8390B07CA2F57BD892118AA449BA6117D80A125E6A0000969AD15AE429AD56~plbD6fxCbfDqAfQ/Lz//Pdm8F7wPcWT/ZEwOv0XSiDllITMevQH8vccaQjgRkkpRSTUPgJawEg6Mjn3yqxTfe2SlwN7KMRPUkiTuUHQPFQtFPj+BG80IUOgSKbpZE6IX4KOdllaANttdJvsZ3WvFzcrs5JVrzVXaLVSeavFyDJEXDyHDiwhEPsYs++HzvrM1s6s8tF0e1c5pk87m8lcOwK2yyR88bVQ1LQeroCJTfPmDI=; expires=Sat, 14 Apr 2018 08:07:18 GMT; max-age=7200; path=/; domain=.hm.com; HttpOnly]",""
"I/System.out( 4341): OkHttpP","51","<com.hm.scom.SiteErrorInterceptor: okhttp3.Response intercept(okhttp3.Interceptor$Chain)>","$r5 = interfaceinvoke $r1.<okhttp3.Interceptor$Chain: okhttp3.Response proceed(okhttp3.Request)>($r4)","http://api.hm.com/v2/cn/en/navigation/area?deviceType=ANDROID","GET","[]","[max-age=60, post-check=60]","[]","[]","[ak_bmsc=8D8390B07CA2F57BD892118AA449BA6117D80A125E6A0000969AD15AE429AD56~plbD6fxCbfDqAfQ/Lz//Pdm8F7wPcWT/ZEwOv0XSiDllITMevQH8vccaQjgRkkpRSTUPgJawEg6Mjn3yqxTfe2SlwN7KMRPUkiTuUHQPFQtFPj+BG80IUOgSKbpZE6IX4KOdllaANttdJvsZ3WvFzcrs5JVrzVXaLVSeavFyDJEXDyHDiwhEPsYs++HzvrM1s6s8tF0e1c5pk87m8lcOwK2yyR88bVQ1LQeroCJTfPmDI=; expires=Sat, 14 Apr 2018 08:07:18 GMT; max-age=7200; path=/; domain=.hm.com; HttpOnly]",""
