total apps: 11,,,,,,,,,,
Total number of requests: 44,,,,,,,,,,
Total number of GET requests: 10,,,,,,,,,,
Percentage of GET requests: 22.727272727272727%,,,,,,,,,,
Average number of requests per app: 4.0,,,,,,,,,,
Average number of GET requests per app: 0.9090909090909091,,,,,,,,,,
Average number of expire requests: 28,,,,,,,,,,
Percentage of expire requests: 63.63636363636363%,,,,,,,,,,
Average number of expire requests per app: 2.5454545454545454,,,,,,,,,,
Average data length per request: 373.625,,,,,,,,,,
Exceptions: 0,,,,,,,,,,
,,,,,,,,,,
prefix,id,body,stmt,urlString,isDoOutput,length,cacheControl,expires,age,setCookie,,,
"I/System.out( 6979): URLConn","0","<com.crashlytics.android.internal.ay: java.io.InputStream f()>","$r2 = virtualinvoke $r1.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://settings.crashlytics.com/spi/v2/platforms/android/apps/com.appxy.tinyscanner/settings?instance=6b140b7eaeb7ba9f2dda08a666708fb327d93b0e&source=1&build_version=26&icon_hash=6c8960a3f4f69df03a9df9230182059f33c84282&display_version=1.2.3","false","Not found","Not found","Not found","Not found","Not found"
"I/System.out( 6979): URLConn","1","<com.flurry.sdk.en: void o()>","$r26 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://data.flurry.com/aap.do","true","Not found","Not found","Not found","0","Not found"
"I/System.out( 8454): URLConn","0","<com.flurry.sdk.ij: void n()>","$r22 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://data.flurry.com/aap.do","true","Not found","Not found","Not found","0","Not found"
"I/System.out( 9372): URLConn","0","<com.microsoft.cll.android.AbstractSettings: org.json.JSONObject getSettings()>","$r15 = virtualinvoke $r10.<javax.net.ssl.HttpsURLConnection: java.io.InputStream getInputStream()>()","https://settings.data.microsoft.com/settings/v2.0/androidLL/app?os=Android&osVer=4.4.2&deviceClass=Android.Phone&deviceId=a:3ace0108121e3573","false","176","no-cache,no-store","Not found","Not found","Not found"
